1993/12/17,ドラッキーの草やきう,イマジニアズーム,9800
1993/12/17,スーパー・スター・ウォーズ 帝国の逆襲,ビクターエンタテインメント,9800
1993/12/17,ホーリーストライカー,ヘクト,8800
1993/12/17,夢幻の如く,インテック,9800
1993/12/17,ダウンタウン熱血べーすぼーる物語,テクノスジャパン,9800
1993/12/17,パチンコウォーズ2,ココナッツジャパンエンターテイメント,9800
1993/12/18,ドラゴンクエストI・II,エニックス,8800
1993/12/22,幽☆遊☆白書,ナムコ,9600
1993/12/22,がんばれゴエモン2 奇天烈将軍マッギネス,コナミ,9800
1993/12/22,がんばれ大工の源さん,アイレム,8900
1993/12/22,フラッシュバック,サンソフト,9600
1993/12/22,へべれけのぽぷーん,サンソフト,8200
1993/12/22,トップレーサー2,コトブキシステム,8500
1993/12/22,超ゴジラ,東宝,9800
1993/12/22,スペース・ファンキーB.O.B,エレクトロニックアーツビクター,8900
1993/12/22,キング・オブ・ザ・モンスターズ2,タカラ,9800
1993/12/22,BING BING! BINGO,KSS,8900
1993/12/22,エースをねらえ!,日本テレネット,9400
1993/12/24,新桃太郎伝説,ハドソン,9800
1993/12/24,ヒューマングランプリ,ヒューマン,9500
1993/12/24,NFL プロフットボール'94,エレクトロニック・アーツ・ビクター,9800
1993/12/24,北斗の拳7 聖拳列伝 伝承者への道,東映動画,9700
1993/12/24,テトリス武闘外伝,BPS,8000
1993/12/24,モータルコンバット,アクレイムジャパン,9800
1993/12/24,モンスターメーカー3 光の魔術士,ソフエル,9800
1993/12/24,リトルマジック,アルトロン,8900
1993/12/25,美神伝説Zoku,マジファクト,9800
1993/12/28,サッカーキッド,やのまん,8800
1993/12/28,スーパーファイヤープロレスリング3 ファイナルバウト,ヒューマン,9700
1993/12/28,全日本プロレスダッシュ,日本コンピュータシステム,9800
1993/12/29,美少女戦士セーラームーンR,バンダイ,9800
1993/12/29,横山光輝 三国志2,エンジェル,9800
1994/1/3,ロックンロールレーシング,ナムコ,7800
1994/1/7,ツインビー〜レインボーベルアドベンチャー〜,コナミ,9000
1994/1/7,バトルトード イン バトルマニアック,日本コンピュータシステム,9800
1994/1/7,ワールドクラスラグビー2,ミサワエンターテインメント,9300
1994/1/8,スーパーピンボール〜Behind The Mask〜,メルダック,9800
1994/1/14,必勝777ファイター,バップ,9500
1994/1/21,スーパーテトリス2+ボンブリス 限定版,BPS,8500
1994/1/21,ファイアーエムブレム 紋章の謎,任天堂,9800
1994/1/28,ガイアセイバー ヒーロー最大の作戦,バンプレスト,9800
1994/1/28,鋼鉄の騎士2 砂漠のロンメル軍団,アスミック,12800
1994/1/28,ザ・グレイトバトル外伝2 祭りだワッショイ,バンプレスト,9500
1994/1/28,ザ・忍者ウォーリアーズ〜アゲイン〜,タイトー,9300
1994/1/28,BASTARD!! -暗黒の破壊神-,コブラチーム,9800
1994/1/28,ブレインロード,エニックス,9600
1994/1/28,魔神転生,アトラス,9800
1994/2/4,伊藤果六段の将棋道場,アスク,9600
1994/2/4,オリビアのミステリー,アルトロン,9800
1994/2/4,スーパーファイヤープロレスリング3〜イージータイプ〜,ヒューマン,9700
1994/2/10,ウルフェンシュタイン3D,イマジニア,9800
1994/2/11,スーパーヅガン-ハコテン城からの招待状-,エレクトロニックアーツビクター,8800
1994/2/11,ソード・マニアック,東芝EMI,8800
1994/2/11,トップマネジメントII,光栄,14800
1994/2/11,バーチャルウォーズ,ココナッツジャパンエンターテイメント,11000
1994/2/11,緋王伝〜魔物たちとの誓い〜,ウルフチーム,11800
1994/2/18,迦楼羅王,エピックソニーレコード,8900
1994/2/18,ダービースタリオンII,アスキー,12800
1994/2/18,戦え原始人3 主役はやっぱりJOE&MAC,データイースト,8500
1994/2/18,デザートファイター,セタ,9800
1994/2/18,鉄腕アトム,バンプレスト/ザムス,9000
1994/2/25,宇宙レース アストロゴー!ゴー!,メルダック,9800
1994/2/25,サイボーグ009,ベック,8800
1994/2/25,ストバスヤロウ将,ビーアイ,9000
1994/2/25,総合格闘技〜アストラルバウト2〜,キングレコード,9700
1994/2/25,大航海時代II,光栄,11800
1994/2/25,T-2 ザ・アーケードゲーム,アクレイムジャパン,8900
1994/2/25,パチスロランド,カロッツェリアジャパン,9800
1994/2/25,ラモス瑠偉のワールドワイドサッカー,パックインビデオ,9500
1994/2/26,いただきストリート2 〜ネオンサインはバラ色に〜,エニックス,9800
1994/2/28,スーパー本命 GI制覇,日本物産,9800
1994/3/4,スーパーファミスタ3,ナムコ,8800
1994/3/4,ザ・キングオブドラゴンズ,カプコン,9800
1994/3/4,カブキロックス,アトラス,9800
1994/3/4,スーパーループス,イマジニア,8900
1994/3/4,ジーコサッカー,エレクトロニックアーツビクター,9800
1994/3/11,機動戦士Vガンダム,バンダイ,9800
1994/3/11,実況パワフルプロ野球'94,コナミ,9000
1994/3/11,リーサルエンフォーサーズ,コナミ,9800
1994/3/11,ギャラクシーロボ,イマジニア,9800
1994/3/11,すごいへべれけ,サンソフト,8900
1994/3/11,ファーストクイーン,カルチャーブレーン,9800
1994/3/11,斬IIIスピリッツ,日本テレネット/ウルフ・チーム,12800
1994/3/18,Jリーグスーパーサッカー,ハドソン,9500
1994/3/18,SONIC BLASTMANII,タイトー,8500
1994/3/18,アイ・オブ・ザ・ビホルダー,カプコン,12800
1994/3/18,あさめしまえにゃんこ,バンプレスト/ザムス,8800
1994/3/18,独立戦争,光栄,11800
1994/3/18,真・女神転生II,アトラス,9990
1994/3/18,きんぎょ注意報!とびだせ!ゲーム学園,ジャレコ,9800
1994/3/18,サイド・ポケット,データイースト,8500
1994/3/18,ダービージョッキー,アスミック,9800
1994/3/18,ぎゅわんぶらあ自己中心派2,パックインビデオ,8900
1994/3/18,スーパー人生ゲーム,タカラ,9800
1994/3/18,スーパーナグザットオープン,ナグザット,9500
1994/3/18,イデアの日,ショウエイシステム,9700
1994/3/19,スーパーメトロイド,任天堂,9800
1994/3/25,ザ・ブルークリスタルロッド,ナムコ,9800
1994/3/25,スペースインベーダー,タイトー,4980
1994/3/25,南国少年パプワくん,エニックス,8800
1994/3/25,ロックマンズサッカー,カプコン,9000
1994/3/25,剣勇伝説YAIBA,バンプレスト,9800
1994/3/25,スーパーロボット大戦EX,バンプレスト,9800
1994/3/25,メルファンドストーリーズ,アスキー,9800
1994/3/25,シャドウラン,データイースト,9800
1994/3/25,スーパートロールアイランド,コトブキシステム,8900
1994/3/25,スペースエース,イマジニア,9800
1994/3/25,スーパーリアル麻雀PIV,セタ,9800
1994/3/25,チャンピオンズワールドクラスサッカー,アクレイムジャパン,8900
1994/3/25,あらいぐまラスカル,日本コンピュータシステム,8900
1994/3/25,けろけろけろっぴの冒険日記,キャラクターソフト,6980
1994/3/25,スーパー五目並べ 連珠,ナグザット,8800
1994/3/25,スーパーホッケー'94,ヨネザワ,8900
1994/3/26,テレビアニメ SLAM DUNK,バンダイ,9800
1994/3/30,真・麻雀,コナミ,9000
1994/3/30,マッスルボマー,カプコン,9000
1994/3/31,アンドレ・アガシ テニス,日本物産,8800
1994/4/1,スーパーダブル役満,バップ,9000
1994/4/1,スーパー インディ チャンプ,フォーラム,9200
1994/4/2,ファイナルファンタジーVI,スクウェア,11400
1994/4/6,項劉記,光栄,12800
1994/4/8,NHL プロホッケー'94,エレクトロニックアーツビクター,9800
1994/4/8,紫炎 ザ・ブレイドチェイサー,ダイナミック企画,9600
1994/4/8,スーパー囲碁 碁王,ナグザット,14800
1994/4/15,ろくでなしBLUES,バンダイ,9800
1994/4/15,ピンクパンサー,アルトロン,9500
1994/4/15,夢迷宮 きぐるみ大冒険,ヘクト,9800
1994/4/22,F-1 GRAND PRIX PARTIII,ビデオシステム,9900
1994/4/22,機動警察パトレイバー,ベック,9800
1994/4/22,夢迷宮アドベンチャー コットン100%,データム・ポリスター,9300
1994/4/28,スーパーボンバーマン2,ハドソン,8500
1994/4/28,フォーチュン・クエスト〜ダイスをころがせ!〜,バンプレスト/ザムス,9800
1994/4/28,平成イヌ物語バウ ポップンスマッシュ!!,タカラ,7800
1994/4/28,らんま1/2 超技乱舞篇,東宝/小学館プロダクション,9980
1994/4/28,スーパーパチスロマージャン,日本物産,9500
1994/4/28,笑っていいとも!タモリンピック,アテナ,9500
1994/4/28,ダイナマイト・ザ・ラスベガス,ヴァージンゲーム,8900
1994/4/29,新・熱血硬派くにおたちの挽歌,テクノスジャパン,9800
1994/4/29,NBA JAM,アクレイムジャパン,9800
1994/4/29,ナイス DE ショット,アスク,9800
1994/4/29,ダークキングダム,日本テレネット,9800
1994/5/1,Jリーグエキサイトステージ'94,エポック社,9800
1994/5/13,伊達公子のバーチャルテニス,ビーアイ,9000
1994/5/20,パチ夫くんSPECIAL2,ココナッツジャパンエンターテイメント,9980
1994/5/27,SDガンダムGX,バンダイ,9800
1994/5/27,クレヨンしんちゃん2 大魔王の逆襲,バンダイ,9500
1994/5/27,ファイターズヒストリー,データイースト,9800
1994/5/27,くにおのおでん,テクノスジャパン,6900
1994/5/27,土屋圭市 首都高バトル'94,BPS,9800
1994/5/27,スーパーバトルタンク2,パックインビデオ,9800
1994/5/27,競馬予想 馬券錬金術,KSS,9500
1994/6/4,ワイルドトラックス,任天堂,9800
1994/6/8,サラブレッドブリーダーII,ヘクト,12800
1994/6/10,幽☆遊☆白書2 格闘の章,ナムコ,9600
1994/6/10,ナイツオブザラウンド,カプコン,9500
1994/6/10,ぽっぷるメイル,日本ファルコム,8800
1994/6/17,スーパーフォーメーションサッカー'94,ヒューマン,9800
1994/6/17,SD飛龍の拳,カルチャーブレーン,9800
1994/6/17,FIFA インターナショナル・サッカー,ビクターエンタテインメント,9980
1994/6/17,ウルティマ外伝,エレクトロニックアーツビクター,9800
1994/6/17,やまねこバブジーの大冒険,パックインビデオ,9800
1994/6/17,奇々怪界-月夜草子-,ナツメ,9500
1994/6/17,ワールドカップストライカー,ココナッツジャパンエンターテイメント,9980
1994/6/17,スーパー4WD THE BAJA,日本物産,8800
1994/6/17,スーパー将棋2,アイマックス,8800
1994/6/24,スレイヤーズ,バンプレスト,9800
1994/6/24,ジュラシック・パーク,ジャレコ,9800
1994/6/24,バックス・バニー はちゃめちゃ大冒険,サンソフト,9200
1994/6/24,スーパービリヤード,イマジニア,9800
1994/6/24,スーパードッグファイト,パックインビデオ,9800
1994/6/24,ジグザグキャット,DEN'Z,9500
1994/6/25,スーパーストリートファイターII,カプコン,10900
1994/6/25,ブランディッシュ,光栄,10800
1994/6/25,全日本プロレス ファイトだポン!,日本コンピュータシステム,9800
1994/6/28,テコンドー,ヒューマン,8900
1994/7/1,遊人のふりふりガールズ,POW,8900
1994/7/1,ワールドヒーローズ2,ザウルス,9980
1994/7/8,スラップスティック,エニックス,9600
1994/7/8,美女と野獣,ハドソン,8500
1994/7/8,テトリスフラッシュ,BPS,8000
1994/7/8,つり太郎,パックインビデオ,9800
1994/7/8,ドラッキーのAりーぐさっかー,イマジニアズーム,9800
1994/7/15,美少女戦士セーラームーンS こんどはパズルでおしおきよ!,バンダイ,6800
1994/7/15,歌舞伎町リーチ麻雀 東風戦,ポニーキャニオン,8800
1994/7/15,サンサーラ・ナーガ2,ビクターエンタテインメント,9800
1994/7/15,バトルZEQUE伝,アスミック,9800
1994/7/15,スーパーF1サーカス3,日本物産,9900
1994/7/15,ソード・ワールド SFC2,T&Eソフト,9800
1994/7/15,キーパー,データム・ポリスター,7200
1994/7/15,パチスロ研究,魔法,9500
1994/7/15,ジャングルブック,ヴァージンゲーム,9800
1994/7/22,超原人,ハドソン,8800
1994/7/22,グーフィーとマックス 海賊島の大冒険,カプコン,7800
1994/7/22,ファイプロ女子オールスタードリームスラム,ヒューマン,9500
1994/7/22,ジグソーパーティー,ホリ電機,8200
1994/7/22,ゼロヨンチャンプRR,メディアリング,9980
1994/7/22,プロ麻雀 極II,アテナ,9800
1994/7/28,スーパーウルトラベースボール2,カルチャーブレーン,9800
1994/7/29,ハットトリックヒーロー2,タイトー,8900
1994/7/29,餓狼伝説SPECIAL,タカラ,10900
1994/7/29,ワールドカップUSA'94,サンソフト,9800
1994/7/29,スーパーニチブツマージャン3 吉本劇場篇,日本物産,10800
1994/7/29,ロードランナーTwin ジャスティとリバティの大冒険,T&Eソフト,8800
1994/7/29,甲子園3,魔法,9800
1994/7/29,スーパーパチンコ,アイマックス,9800
1994/7/29,パチスロ物語ユニバーサル・スペシャル,KSS,9800
1994/7/29,天使の詩〜白き翼の祈り〜,日本テレネット,9980
1994/7/29,ズールのゆめぼうけん,インフォコム,8800
1994/8/3,スーパーパワーリーグ2,ハドソン,9800
1994/8/5,Jリーグサッカー プライムゴール2,ナムコ,8800
1994/8/5,鬼神降臨伝 ONI,バンプレスト,9800
1994/8/5,G2 ジェノサイド,コトブキシステム,9800
1994/8/5,魔法ぽいぽい ぽいっと!,タカラ,8800
1994/8/5,すーぱー忍者くん,ジャレコ,7900
1994/8/5,うごく絵Ver.2.0 アリョール,アルトロン,9800
1994/8/5,ピンボール ピンボール,ココナッツジャパンエンターテイメント,9980
1994/8/5,スーパー高校野球 一球入魂,アイマックス,9800
1994/8/5,スーパー花札,アイマックス,8800
1994/8/12,ザ・フリントストーンズ,タイトー,8500
1994/8/12,スーパー究極ハリキリスタジアム2,タイトー,9500
1994/8/12,スーパー三國志,光栄,9800
1994/8/12,レミングス2,サンソフト,9980
1994/8/12,スーパーファイナルマッチテニス,ヒューマン,8900
1994/8/12,ポパイ いじわる魔女シーハッグの巻,テクノスジャパン,9500
1994/8/12,ワイルドガンズ,ナツメ,9200
1994/8/12,新日本プロレスリング'94 バトルフィールド IN 闘強導夢,バリエ,11800
1994/8/19,必勝777ファイターII,バップ,9500
1994/8/19,麻雀悟空 天竺,シャノアール,9800
1994/8/26,ハロー!パックマン,ナムコ,8300
1994/8/26,押忍!!空手部,カルチャーブレーン,10800
1994/8/26,スーパードラッケン,コトブキシステム,9800
1994/8/26,サイバーナイトII 地球帝国の野望,トンキンハウス,9900
1994/8/26,アップルシード,ヴィジット,9800
1994/8/26,松村邦洋伝 最強の歴史をぬりかえろ!!,ショウエイシステム,9900
1994/8/26,大相撲出世シミュレーション 横綱物語,KSS,9800
1994/8/27,MOTHER2 ギーグの逆襲,任天堂,9800
1994/8/31,へべれけのおいしいパズルはいりませんか,サンソフト,8900
1994/8/31,サンリオ上海,キャラクターソフト,6980
1994/9/2,ライブ・ア・ライブ,スクウェア,9900
1994/9/9,ザ・ファイヤーメン,ヒューマン,9300
1994/9/9,チョップリフターIII,ビクターエンタテインメント,7800
1994/9/15,スパークスター,コナミ,9800
1994/9/15,上海III,サンソフト,8900
1994/9/16,おでかけレスターれれれのれ(^^;,アスミック,8900
1994/9/16,実戦パチスロ必勝法2,サミー,9980
1994/9/16,リーディングジョッキー,カロッツリアジャパン,9800
1994/9/18,ジャングルの王者ターちゃん〜世界漫遊大格闘の巻〜,バンダイ,8800
1994/9/20,描いて・作って・遊べる デザエモン,アテナ,12900
1994/9/21,カービィボウル,任天堂,7900
1994/9/22,リブルラブル,ナムコ,6300
1994/9/22,ウィザップ!,アスキー,9900
1994/9/22,スーパーフォーメーションサッカー'94〜ワールドカップファイナルデータ〜,ヒューマン,9800
1994/9/22,SAMURAI SPIRITS,タカラ,10900
1994/9/22,花札,イマジニア,9800
1994/9/22,ラリー・ニクソン・スーパー・バスフィッシング,キングレコード,9800
1994/9/22,中島悟監修 F-1 HERO'94,バリエ,9800
1994/9/23,ゴーストチェイサー電精,バンプレスト,9800
1994/9/23,アンジェリーク,光栄,9800
1994/9/23,TOKORO'Sマージャン,ビック東海,9500
1994/9/23,麻雀戦国物語,四次元,9300
1994/9/23,スーパーブラックバス2,スターフィッシュデータ,9800
1994/9/29,ドラゴンボールZ 超武闘伝3,バンダイ,9800
1994/9/30,天龍源一郎のプロレスレボリューション,ジャレコ,9800
1994/9/30,麻雀大会II,光栄,9800
1994/9/30,ヒューマングランプリ3〜F1トリプルバトル〜,ヒューマン,10500
1994/9/30,競馬エイトスペシャル2,イマジニア,9980
1994/9/30,クラッシュ・ダミー,アクレイムジャパン,8900
1994/9/30,バーチャルバート,アクレイムジャパン,9800
1994/9/30,バークレーのパワーダンク,DEN'Z,9200
1994/9/30,バイク大好き!走り屋魂,日本コンピュータシステム,9600
1994/9/30,ダウン・ザ・ワールド,アスキー,9800
1994/9/30,タイニー・トゥーンアドベンチャーズ〜ドタバタ大運動会〜,コナミ,9000
1994/10/7,ノスフェラトゥ,セタ,9800
1994/10/7,シヴィライゼーション 世界七大文明,アスミック,12800
1994/10/7,MR.NUTZ,ソフエル,8800
1994/10/14,豪血寺一族,アトラス,10500
1994/10/14,UFO仮面ヤキソバン,DEN'Z,5890
1994/10/15,パチンコファン〜勝利宣言〜,POW,9800
1994/10/16,下野正希のFishing To Bsssing,ナツメ,9800
1994/10/19,はらぺこバッカ,魔法,4980
1994/10/21,スーパーファミリーサーキット,ナムコ,8800
1994/10/21,デモンズブレイゾン 魔界村 紋章編,カプコン,9800
1994/10/21,キッドクラウンのクレイジーチェイス,コトブキシステム,8800
1994/10/21,船木誠勝 HYBRID WRESTLER 闘技伝承,テクノスジャパン,9800
1994/10/21,必殺パチンココレクション,サンソフト,9800
1994/10/21,ヘラクレスの栄光IV 神々からの贈り物,データイースト,9900
1994/10/21,スーパーラグビー,トンキンハウス,9000
1994/10/21,本格麻雀 徹萬II,ナグザット,8900
1994/10/28,本格派囲碁 碁聖,タイトー,14800
1994/10/28,少年忍者サスケ,サンソフト,9800
1994/10/28,真・女神転生if...,アトラス,9980
1994/10/28,テクモスーパーベースボール,テクモ,9800
1994/10/28,DEAR BOYS,ユタカ,9800
1994/10/28,ドラッキーのパズルツアー'94,イマジニアズーム,8200
1994/10/28,爆投ドッチャーズ,BPS,8500
1994/10/28,マルチプレイバレーボール,パックインビデオ,8900
1994/10/28,フェーダ エンブレム オブ ジャスティス,やのまん,9990
1994/10/28,化学者ハリーの波乱万丈,アルトロン,8900
1994/10/28,スーパーカジノ2,ココナッツジャパンエンターテイメント,9800
1994/10/28,イルバニアンの城,日本クラリービジネス,9980
1994/10/28,SANKYO Fever!フィーバー!,日本テレネット,9800
1994/10/28,卒業番外篇 ねぇ麻雀しよ!,KSS,9800
1994/11/11,ゴン,バンダイ,8800
1994/11/11,実況ワールドサッカー PERFECT ELEVEN,コナミ,9980
1994/11/11,ミッキーとミニー マジカルアドベンチャー2,カプコン,9500
1994/11/11,ファイヤー・ファイティング,ジャレコ,9890
1994/11/11,モータルコンバットII 究極神拳,アクレイムジャパン,11800
1994/11/18,ミリティア,ナムコ,8800
1994/11/18,パニックイン なかよしワールド,バンダイ,6800
1994/11/18,ツヨシしっかりしなさい 対戦ぱずるだま,コナミ,8500
1994/11/18,鋼 HAGANE,ハドソン,9500
1994/11/18,ウルティマVII ザ・ブラックゲート,ポニーキャニオン,9800
1994/11/18,ドリームバスケットボール,ヒューマン,9600
1994/11/18,GP-1 RS,アトラス,9800
1994/11/18,パチンコマル秘必勝法,バップ,9800
1994/11/18,スーパー五目将棋,日本物産,9500
1994/11/18,中野浩一監修 競輪王,ココナッツジャパンエンターテイメント,9980
1994/11/18,マグナブラバン〜遍歴の勇者,アスク,9800
1994/11/18,遊人 雀獣学園2,バリエ,9800
1994/11/18,花の慶次-雲のかなたに-,四次元,9800
1994/11/18,モンスターメーカーキッズ 王様になりたい,ソフエル,9200
1994/11/25,極上パロディウス,コナミ,9800
1994/11/25,大爆笑!!人生劇場 〜大江戸日記〜,タイトー,9000
1994/11/25,武田修宏のスーパーリーグサッカー,ジャレコ,9800
1994/11/25,バトルサッカー2,バンプレスト,8800
1994/11/25,ただいま勇者募集中 おかわり,ヒューマン,9900
1994/11/25,かまいたちの夜,チュンソフト,10800
1994/11/25,なるほど!ザ・ワールド,トミー,9500
1994/11/25,ノンタンといっしょ くるくるぱずる,ビクターエンタテインメント,7800
1994/11/25,元祖パチスロ日本一,ココナッツジャパンエンターテイメント,9980
1994/11/25,スーパー麻雀3 辛口,アイマックス,9800
1994/11/25,全国高校サッカー,四次元,9800
1994/11/26,スーパードンキーコング,任天堂,9800
1994/12/2,ブレス オブ ファイアII 使命の子,カプコン,9980
1994/12/2,〜制服伝説〜プリティファイター,イマジニア,9980
1994/12/2,ドカポン3・2・1〜嵐を呼ぶ友情〜,アスミック,9600
1994/12/2,アレサII 〜アリエルの不思議な旅,やのまん,9800
1994/12/2,ザ・ラストバトル,テイチク,9800
1994/12/2,ストリートレーサー,UBIソフト,9200
1994/12/9,スーパー桃太郎電鉄III,ハドソン,9500
1994/12/9,ワンダープロジェクトJ 機械の少年ピーノ,エニックス,11800
1994/12/9,三國志IV,光栄,14800
1994/12/9,キャプテン翼V 覇者の称号カンピオーネ,テクモ,9980
1994/12/9,バトルクロス,イマジニア,9800
1994/12/9,すごろクエスト++ -ダイスニクス-,テクノスジャパン,9900
1994/12/9,牌砦,タカラ,8800
1994/12/9,ヴォルテックス,パックインビデオ,9900
1994/12/9,ゴジラ 怪獣大決戦,東宝,9980
1994/12/9,ライオン・キング,ヴァージンゲーム,9980
1994/12/16,ワギャンパラダイス,ナムコ,8800
1994/12/16,がんばれゴエモン3 獅子重禄兵衛のからくり卍固め,コナミ,9800
1994/12/16,ロックマンX2,カプコン,9800
1994/12/16,ドラえもん3 のび太と時の宝玉,エポック社,9500
1994/12/16,美少女戦士セーラームーンS〜場外乱闘!? 主役争奪戦〜,エンジェル,9980
1994/12/16,海釣り名人〜スズキ編〜,エレクトロニックアーツビクター,9800
1994/12/16,NBA LIVE'95,エレクトロニックアーツビクター,9800
1994/12/16,ミッキーの東京ディズニーランド大冒険,トミー,9800
1994/12/16,祇園花,日本物産,7980
1994/12/16,スーパーレッスルエンジェルス,イマジニア,9980
1994/12/16,スーパーテトリス3,BPS,8500
1994/12/16,スキーパラダイスWITHスノーボード,パックインビデオ,8900
1994/12/16,ナイジェルマンセル・インディカー,アクレイムジャパン,10900
1994/12/16,蒼き伝説シュート!,KSS,10800
1994/12/16,花札王,ココナッツジャパンエンターテイメント,8980
1994/12/16,FULL POWER,ココナッツジャパンエンターテイメント,11000
1994/12/16,スーパーフィッシング ビッグファイト,ナグザット,9800
1994/12/16,どっすん!岩石バトル,アイマックス,8800
1994/12/16,ビッグ一撃!パチスロ大攻略,アスク,9800
1994/12/16,スーパースネーキー,四次元,7800
1994/12/16,スーパー詰将棋1000,ボトムアップ,9800
1994/12/16,必勝!パチスロファン,POW,9800
1994/12/17,ザ・グレイトバトルIV,バンプレスト,9600
1994/12/20,テクモスーパーボウルII SPECIAL EDITION,テクモ,9980
1994/12/21,岡本綾子とマッチプレイゴルフ,ツクダオリジナル,9700
1994/12/21,龍虎の拳2,ザウルス,10900
1994/12/22,覇王大系リューナイト,バンダイ,9800
1994/12/22,幽☆遊☆白書 特別篇,ナムコ,9800
1994/12/22,大貝獣物語,ハドソン,10900
1994/12/22,アルバートオデッセイII 邪神の胎動,サンソフト,9600
1994/12/22,はしれへべれけ,サンソフト,9500
1994/12/22,スーパーファイヤープロレスリングスペシャル,ヒューマン,11500
1994/12/22,ウルトラベースボール実名版2,カルチャーブレーン,9800
1994/12/22,横山光輝 三国志盤戯『スゴロク英雄記』,エンジェル,9800
1994/12/22,ポコニャン! へんぽこりんアドベンチャー,東宝,8800
1994/12/22,アニマル武乱伝 〜ブルータル〜,コトブキシステム,9800
1994/12/22,ライズ オブ ザ ロボッツ,T&Eソフト,10900
1994/12/22,スーパー・キャッスルズ,ビクターエンタテインメント,9800
1994/12/22,サンスポフィッシング 渓流王,イマジニア,9980
1994/12/22,麻雀倶楽部,ヘクト,4980
1994/12/22,元祖パチンコ王,ココナッツジャパンエンターテイメント,9980
1994/12/22,パワー オブ ザ ハイアード,日本コンピュータシステム,9800
1994/12/22,バトルジョッキー,ヴァージンゲーム,9800
1994/12/22,本格将棋 風雲児龍王,ヴァージンゲーム,9800
1994/12/23,GO GO アックマン,バンプレスト,9000
1994/12/23,JWP女子プロレス ピュア・レッスル・クイーンズ,ジャレコ,9800
1994/12/23,スーパー燃えろ!!プロ野球,ジャレコ,9800
1994/12/23,パチスロ勝負師,日本物産,8980
1994/12/23,海腹川背,TNN,9800
1994/12/27,機動武闘伝Gガンダム,バンダイ,9800
1994/12/27,ルパン三世 伝説の秘宝を追え!,エポック社,9800
1994/12/29,デュアルオーブII,アイマックス,10800
1994/12/30,スーパーヅガン2 ツカンボファイター,J・WING,9980
1995/1/3,パックインタイム,ナムコ,7900
1995/1/3,高橋名人の大冒険島II,ハドソン,9500
1995/1/3,X-MEN Mutant Apocalypse,カプコン,9980
1995/1/3,ボンカーズ ハリウッド大作戦!,カプコン,8500
1995/1/3,スーパーチャイニーズファイター,カルチャーブレーン,9800
1995/1/3,実戦!麻雀指南,アスク,9800
1995/1/3,YOGI BEAR,マジファクト,8800
1995/1/13,パズルボブル,タイトー,6800
1995/1/13,わくわくスキー わんだあシュプ−ル,ヒューマン,9600
1995/1/13,ギャラクシーウォーズ,イマジニア,5980
1995/1/13,雀遊記 悟空乱打,ヴァージンゲーム,8900
1995/1/20,ダービースタリオンIII,アスキー,12800
1995/1/20,STARDUST SUPREX,バリエ,9980
1995/1/20,マイケル・アンドレッティ インディカーチャレンジ,BPS,9800
1995/1/27,鋼鉄の騎士3,アスミック,12800
1995/1/27,キテレツ大百科 超時空すごろく,ビデオシステム,8900
1995/1/27,ウルヴァリン,アクレイムジャパン,10900
1995/1/27,パチンコ物語2〜名古屋シャチホコの帝王〜,KSS,9800
1995/1/27,みらくるカジノパラダイス,カロッツェリアジャパン,9800
1995/2/3,放課後 in Beppin 女学院,イマジニア,9980
1995/2/10,機動戦士ガンダム CROSS DIMENSION 0079,バンダイ,9800
1995/2/10,さいばらりえこのまあじゃんほうろうき,タイトー,9800
1995/2/10,ザ・心理ゲーム2〜マジカルトリップ〜,ヴィジット,8800
1995/2/10,だるま道場,DEN'Z,8800
1995/2/10,アイアンコマンドー,ポッポ,9800
1995/2/10,ジャムズ,カロッツェリアジャパン,7800
1995/2/17,ヤムヤム,バンダイ,9800
1995/2/17,提督の決断II,光栄,14800
1995/2/17,ファイターズヒストリー 〜溝口危機一髪!!〜,データイースト,9900
1995/2/17,柏木重孝のトップウォーターバッシング,バップ,14800
1995/2/17,タイムコップ,ビクターエンタテインメント,9800
1995/2/17,銀玉親方の実戦パチンコ必勝学,サミー,10500
1995/2/17,チェスマスター,アルトロン,9800
1995/2/19,魔神転生II,アトラス,10800
1995/2/24,テレビアニメ スラムダンク2,バンダイ,10800
1995/2/24,美少女戦士セーラームーンS くるっくりん,バンダイ,6800
1995/2/24,実況パワフルプロ野球2,コナミ,9980
1995/2/24,フロントミッション,スクウェア,11400
1995/2/24,エストポリス伝記II,タイトー,9980
1995/2/24,バトルピンボール,バンプレスト,10800
1995/2/24,ファーランドストーリー,バンプレスト,10800
1995/2/24,クラシック・ロードII,ビクターエンタテインメント,12800
1995/2/24,首都高バトル2,BPS,9800
1995/2/24,将棋倶楽部,ヘクト,8800
1995/2/24,NFL クォーターバッククラブ'95,アクレイムジャパン,11800
1995/2/24,NBA JAM トーナメントエディション,アクレイムジャパン,11800
1995/2/24,ターフメモリーズ,ベック,11600
1995/2/24,NAGE LIBRE 静寂の水深,バリエ,9800
1995/2/24,スーパードリフトアウト,ビスコ,9980
1995/2/24,HEIWAパチンコワールド,ショウエイシステム,9900
1995/2/25,永遠のフィレーナ,徳間書店インターメディア,9800
1995/2/25,おとぼけ忍者コロシアム,インテック,8800
1995/3/1,スーパーボンバーマン ぱにっくボンバーW,ハドソン,8900
1995/3/3,スーパーファミスタ4,ナムコ,9500
1995/3/3,スーパーエアダイバー2,アスミック,9800
1995/3/3,アンダーカバーコップス,バリエ,9800
1995/3/4,ラストバイブルIII,アトラス,10800
